file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhinengkefuzhushou.tsx, fileName: IconSCzhinengkefuzhushou.tsx, size: 1789, 后缀: .tsx
file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/api/payments/response.ts, fileName: response.ts, size: 739, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/wa_error.png, fileName: wa_error.png, size: 34165, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/BroadcastSendTarget/WaBroadcastSendTarget.tsx, fileName: WaBroadcastSendTarget.tsx, size: 17981, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/LoadingPage.tsx, fileName: LoadingPage.tsx, size: 580, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/setDeliveryFilterCountry.ts, fileName: setDeliveryFilterCountry.ts, size: 730, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/reducers/countries.ts, fileName: countries.ts, size: 700, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/sagas/index.ts, fileName: index.ts, size: 441, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScEvent.tsx, fileName: IconScEvent.tsx, size: 3188, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/api/benChannel/response.ts, fileName: response.ts, size: 857, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCkuaijiehuifu.tsx, fileName: IconSCkuaijiehuifu.tsx, size: 2733, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/ToolBar/index.module.less, fileName: index.module.less, size: 129, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ToolBar/MultiFilterButton/index.tsx, fileName: index.tsx, size: 949, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/ImportBtn/index.tsx, fileName: index.tsx, size: 1005, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/postsComment/components/index.tsx, fileName: index.tsx, size: 385, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/PhonesDetail/index.module.less, fileName: index.module.less, size: 876, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/removeErrorItem.ts, fileName: removeErrorItem.ts, size: 413, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/multiAssignPostConversations.ts, fileName: multiAssignPostConversations.ts, size: 677, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/udb/actions/token.ts, fileName: token.ts, size: 438, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaLiwu3.tsx, fileName: IconSCaLiwu3.tsx, size: 1446, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScUp1.tsx, fileName: IconScUp1.tsx, size: 1005, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/postsComment/components/InstantMessageBox.module.less, fileName: InstantMessageBox.module.less, size: 2000, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Editor/index.tsx, fileName: index.tsx, size: 5911, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/.prettierrc.js, fileName: .prettierrc.js, size: 59, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconDataCmt.tsx, fileName: IconSCiconDataCmt.tsx, size: 2246, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/EmptyChatroom/index.module.less, fileName: index.module.less, size: 620, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/pages/CreateTemplate/index.tsx, fileName: index.tsx, size: 8225, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/components/ChatWidgetChannel/index.tsx, fileName: index.tsx, size: 6486, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/refreshShopConversation.ts, fileName: refreshShopConversation.ts, size: 2429, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/yyAuth/reducers/index.ts, fileName: index.ts, size: 594, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/AiKnowledgeBase/components/AddProfilesModal/index.module.less, fileName: index.module.less, size: 4577, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/Remark/RemarkItem.tsx, fileName: RemarkItem.tsx, size: 4595, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/DateLabel/index.tsx, fileName: index.tsx, size: 3117, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/FormItem/TitleFormItem/index.module.less, fileName: index.module.less, size: 113, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaFrame3557244666.tsx, fileName: IconSCaFrame3557244666.tsx, size: 2191, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCtongzhi1.tsx, fileName: IconSCtongzhi1.tsx, size: 2560, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCguanwangxiaoxi.tsx, fileName: IconSCguanwangxiaoxi.tsx, size: 1423, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/StartPage.tsx, fileName: StartPage.tsx, size: 6995, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/getDetail.ts, fileName: getDetail.ts, size: 731, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/getOrderMessages.ts, fileName: getOrderMessages.ts, size: 4839, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ButtonList/components/ButtonItem/index.tsx, fileName: index.tsx, size: 6846, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaIconGeneralRadiocheck.tsx, fileName: IconSCaIconGeneralRadiocheck.tsx, size: 1242, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaScLoudSpeaker.tsx, fileName: IconSCaScLoudSpeaker.tsx, size: 2176, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconGeneralUp.tsx, fileName: IconSCiconGeneralUp.tsx, size: 1054, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCshequnxunxi.tsx, fileName: IconSCshequnxunxi.tsx, size: 1414, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/WhatsappMessagePreview/index.module.less, fileName: index.module.less, size: 0, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/commom.ts, fileName: commom.ts, size: 292, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/ig-input-bar.png, fileName: ig-input-bar.png, size: 41346, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScUp.tsx, fileName: IconScUp.tsx, size: 988, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ToolBar/MultiFilterButton/useContent.tsx, fileName: useContent.tsx, size: 6192, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/PostComments/index.module.less, fileName: index.module.less, size: 1744, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/RegionSelect/index.module.less, fileName: index.module.less, size: 1146, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/.eslintrc.migrate.js, fileName: .eslintrc.migrate.js, size: 72, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/Assignment/index.module.less, fileName: index.module.less, size: 1395, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ButtonList/components/ButtonItem/index.module.less, fileName: index.module.less, size: 346, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icon/index.module.less, fileName: index.module.less, size: 443, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/postsComment/components/FBEmpty/index.tsx, fileName: index.tsx, size: 994, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/apiV2/index.ts, fileName: index.ts, size: 2853, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/config/env.js, fileName: env.js, size: 4326, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/starInstantConversation.ts, fileName: starInstantConversation.ts, size: 1364, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhuanliandengdai.tsx, fileName: IconSCzhuanliandengdai.tsx, size: 1680, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/ImageUpload/index.module.less, fileName: index.module.less, size: 81, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastIndex/components/TableEmptySvg/index.tsx, fileName: index.tsx, size: 13178, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/UserTag/UserTagSearchDropdown.module.less, fileName: UserTagSearchDropdown.module.less, size: 596, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSClianjieqingchu.tsx, fileName: IconSClianjieqingchu.tsx, size: 1450, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/SmartReplay/index.tsx, fileName: index.tsx, size: 464, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Dropdown/index.less, fileName: index.less, size: 1855, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/hooks/useFbAndIgBcEditor.tsx, fileName: useFbAndIgBcEditor.tsx, size: 6263, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/Icons/index.tsx, fileName: index.tsx, size: 9527, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/user/state.ts, fileName: state.ts, size: 148, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/getGiftsAction.ts, fileName: getGiftsAction.ts, size: 373, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/AiAssistant/index.module.less, fileName: index.module.less, size: 728, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCnormal.tsx, fileName: IconSCnormal.tsx, size: 1275, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/DynamicInput/index.module.less, fileName: index.module.less, size: 2081, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/Main/types.ts, fileName: types.ts, size: 4069, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/vite-public/logo512.png, fileName: logo512.png, size: 9664, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/ColorPicker/index.module.less, fileName: index.module.less, size: 682, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCbofang.tsx, fileName: IconSCbofang.tsx, size: 1015, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastIndex/components/NoConcatenatePage/index.module.less, fileName: index.module.less, size: 408, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/RemarketAssistant/CreateAuthTemp/index.tsx, fileName: index.tsx, size: 606, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/locale/interface.ts, fileName: interface.ts, size: 2953, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ToolBar/InboxMultiFilter/InboxFilterContent/index.tsx, fileName: index.tsx, size: 2236, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/service/initSentry.ts, fileName: initSentry.ts, size: 1599, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/conversation/sagas/inbox/archiveConversation.ts, fileName: archiveConversation.ts, size: 2786, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/QuestionAutoreplyEdit/index.tsx, fileName: index.tsx, size: 11189, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/Hours/index.tsx, fileName: index.tsx, size: 8215, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/SelectedList/index.module.less, fileName: index.module.less, size: 1062, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/getUsers.ts, fileName: getUsers.ts, size: 2189, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/public/favicon.ico, fileName: favicon.ico, size: 3150, 后缀: .ico



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/addErrorItem.ts, fileName: addErrorItem.ts, size: 341, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCshouqi.tsx, fileName: IconSCshouqi.tsx, size: 1199, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/MessageIconList/index.tsx, fileName: index.tsx, size: 1091, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/CustomGroupModal/components/noData.module.less, fileName: noData.module.less, size: 330, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/SubscribeFailedPopover/index.module.less, fileName: index.module.less, size: 714, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/batchTaksQueue.ts, fileName: batchTaksQueue.ts, size: 3313, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSClixian.tsx, fileName: IconSClixian.tsx, size: 1185, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/containers/PhoneCallButton/index.module.less, fileName: index.module.less, size: 441, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/CommonHeader/index.tsx, fileName: index.tsx, size: 1015, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/reducers/bankTransferInfo.ts, fileName: bankTransferInfo.ts, size: 689, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/sagas/remark/createRemark.ts, fileName: createRemark.ts, size: 1132, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaIconGeneralRadiobg.tsx, fileName: IconSCaIconGeneralRadiobg.tsx, size: 1103, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCbianlidian.tsx, fileName: IconSCbianlidian.tsx, size: 3377, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastIndex/components/BroadcastEmptySvg/index.tsx, fileName: index.tsx, size: 17907, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/udb/state.ts, fileName: state.ts, size: 88, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/FBConnectPage/index.module.less, fileName: index.module.less, size: 859, 后缀: .less
